"chrom","label","start","end"
"chr8","chr",128801814,128801834
"chr8","chr",128801827,128801847
"chr8","chr",128801830,128801850
"chr8","chr",128801840,128801860
"chr8","chr",128801858,128801878
"chr8","chr",128801868,128801888
"chr8","chr",128801876,128801896
"chr8","chr",128801880,128801900
"chr8","chr",128801887,128801907
"chr8","chr",128801888,128801908
"chr8","chr",128801888,128801908
"chr8","chr",128801889,128801909
"chr8","chr",128801961,128801981
"chr8","chr",128801965,128801985
"chr8","chr",128801969,128801989
"chr8","chr",128801993,128802013
"chr8","chr",128802019,128802039
"chr8","chr",128802027,128802047
"chr8","chr",128802031,128802051
"chr8","chr",128802032,128802052
"chr8","chr",128802033,128802053
"chr8","chr",128802059,128802079
"chr8","chr",128802063,128802083
"chr8","chr",128802077,128802097
"chr8","chr",128802088,128802108
"chr8","chr",128802089,128802109
"chr8","chr",128802090,128802110
"chr8","chr",128802093,128802113
"chr8","chr",128802096,128802116
"chr8","chr",128802097,128802117
"chr8","chr",128802116,128802136
"chr8","chr",128802122,128802142
"chr8","chr",128802133,128802153
"chr8","chr",128802133,128802153
"chr8","chr",128802134,128802154
"chr8","chr",128802135,128802155
"chr8","chr",128802146,128802166
"chr8","chr",128802149,128802169
"chr8","chr",128802154,128802174
"chr8","chr",128802164,128802184
"chr8","chr",128802165,128802185
"chr8","chr",128802167,128802187
"chr8","chr",128802204,128802224
"chr8","chr",128802205,128802225
"chr8","chr",128802250,128802270
"chr8","chr",128802254,128802274
"chr8","chr",128802293,128802313
"chr8","chr",128802298,128802318
"chr8","chr",128802302,128802322
"chr8","chr",128802350,128802370
"chr8","chr",128802351,128802371
"chr8","chr",128802424,128802444
"chr8","chr",128802430,128802450
"chr8","chr",128802433,128802453
"chr8","chr",128802438,128802458
"chr8","chr",128802438,128802458
"chr8","chr",128802443,128802463
"chr8","chr",128802444,128802464
"chr8","chr",128802452,128802472
"chr8","chr",128802548,128802568
"chr8","chr",128802691,128802711
"chr8","chr",128802699,128802719
"chr8","chr",128802704,128802724
"chr8","chr",128802785,128802805
"chr8","chr",128802813,128802833
"chr8","chr",128802828,128802848
"chr8","chr",128802860,128802880
"chr8","chr",128802861,128802881
"chr8","chr",128802867,128802887
"chr8","chr",128802868,128802888
"chr8","chr",128802915,128802935
"chr8","chr",128802984,128803004
"chr8","chr",128802985,128803005
"chr8","chr",128802990,128803010
"chr8","chr",128803157,128803177
"chr8","chr",128803235,128803255
"chr8","chr",128803289,128803309
"chr8","chr",128803299,128803319
"chr8","chr",128803369,128803389
"chr8","chr",128803375,128803395
"chr8","chr",128803402,128803422
"chr8","chr",128803414,128803434
"chr8","chr",128803485,128803505
"chr8","chr",128803490,128803510
"chr8","chr",128803494,128803514
"chr8","chr",128803495,128803515
"chr8","chr",128803509,128803529
"chr8","chr",128803512,128803532
"chr8","chr",128803665,128803685
"chr8","chr",128803670,128803690
"chr8","chr",128803676,128803696
"chr8","chr",128803677,128803697
"chr8","chr",128803721,128803741
"chr8","chr",128803738,128803758
"chr8","chr",128803742,128803762
"chr8","chr",128803822,128803842
"chr8","chr",128803831,128803851
"chr8","chr",128803836,128803856
"chr8","chr",128803889,128803909
"chr8","chr",128803984,128804004
"chr8","chr",128804037,128804057
"chr8","chr",128804041,128804061
"chr8","chr",128804222,128804242
"chr8","chr",128804576,128804596
"chr8","chr",128804688,128804708
"chr8","chr",128804717,128804737
"chr8","chr",128804738,128804758
"chr8","chr",128804739,128804759
"chr8","chr",128804759,128804779
"chr8","chr",128804782,128804802
"chr8","chr",128804796,128804816
"chr8","chr",128804803,128804823
"chr8","chr",128804809,128804829
"chr8","chr",128804836,128804856
"chr8","chr",128804848,128804868
"chr8","chr",128804863,128804883
"chr8","chr",128804866,128804886
"chr8","chr",128804869,128804889
"chr8","chr",128804873,128804893
"chr8","chr",128804874,128804894
"chr8","chr",128804876,128804896
"chr8","chr",128804877,128804897
"chr8","chr",128804884,128804904
"chr8","chr",128804885,128804905
"chr8","chr",128804886,128804906
"chr8","chr",128804887,128804907
"chr8","chr",128804887,128804907
"chr8","chr",128804900,128804920
"chr8","chr",128804905,128804925
"chr8","chr",128804907,128804927
"chr8","chr",128804931,128804951
"chr8","chr",128804938,128804958
"chr8","chr",128804974,128804994
"chr8","chr",128804976,128804996
"chr8","chr",128805042,128805062
"chr8","chr",128805052,128805072
"chr8","chr",128805069,128805089
"chr8","chr",128805070,128805090
"chr8","chr",128805070,128805090
"chr8","chr",128805074,128805094
"chr8","chr",128805075,128805095
"chr8","chr",128805109,128805129
"chr8","chr",128805111,128805131
"chr8","chr",128805150,128805170
"chr8","chr",128805152,128805172
"chr8","chr",128805155,128805175
"chr8","chr",128805162,128805182
"chr8","chr",128805173,128805193
"chr8","chr",128805181,128805201
"chr8","chr",128805186,128805206
"chr8","chr",128805193,128805213
"chr8","chr",128805196,128805216
"chr8","chr",128805232,128805252
"chr8","chr",128805233,128805253
"chr8","chr",128805237,128805257
"chr8","chr",128805246,128805266
"chr8","chr",128805312,128805332
"chr8","chr",128805313,128805333
"chr8","chr",128805329,128805349
"chr8","chr",128805346,128805366
"chr8","chr",128805347,128805367
"chr8","chr",128805350,128805370
"chr8","chr",128805359,128805379
"chr8","chr",128805360,128805380
"chr8","chr",128805368,128805388
"chr8","chr",128805378,128805398
"chr8","chr",128805381,128805401
"chr8","chr",128805385,128805405
"chr8","chr",128805386,128805406
"chr8","chr",128805393,128805413
"chr8","chr",128805397,128805417
"chr8","chr",128805398,128805418
"chr8","chr",128805399,128805419
"chr8","chr",128805408,128805428
"chr8","chr",128805415,128805435
"chr8","chr",128805438,128805458
"chr8","chr",128805447,128805467
"chr8","chr",128805461,128805481
"chr8","chr",128805464,128805484
"chr8","chr",128805465,128805485
"chr8","chr",128805477,128805497
"chr8","chr",128805501,128805521
"chr8","chr",128805512,128805532
"chr8","chr",128805519,128805539
"chr8","chr",128805520,128805540
"chr8","chr",128805522,128805542
"chr8","chr",128805523,128805543
"chr8","chr",128805524,128805544
"chr8","chr",128805525,128805545
"chr8","chr",128805528,128805548
"chr8","chr",128805529,128805549
"chr8","chr",128805530,128805550
"chr8","chr",128805536,128805556
"chr8","chr",128805548,128805568
"chr8","chr",128805555,128805575
"chr8","chr",128805556,128805576
"chr8","chr",128805557,128805577
"chr8","chr",128805560,128805580
"chr8","chr",128805564,128805584
"chr8","chr",128805565,128805585
"chr8","chr",128805571,128805591
"chr8","chr",128805576,128805596
"chr8","chr",128805907,128805927
"chr8","chr",128805908,128805928
"chr8","chr",128805909,128805929
"chr8","chr",128805951,128805971
"chr8","chr",128805974,128805994
"chr8","chr",128805975,128805995
"chr8","chr",128805978,128805998
"chr8","chr",128805985,128806005
"chr8","chr",128805991,128806011
"chr8","chr",128805992,128806012
"chr8","chr",128806001,128806021
"chr8","chr",128806004,128806024
"chr8","chr",128806011,128806031
"chr8","chr",128806013,128806033
"chr8","chr",128806014,128806034
"chr8","chr",128806020,128806040
"chr8","chr",128806023,128806043
"chr8","chr",128806024,128806044
"chr8","chr",128806047,128806067
"chr8","chr",128806061,128806081
"chr8","chr",128806066,128806086
"chr8","chr",128806069,128806089
"chr8","chr",128806070,128806090
"chr8","chr",128806082,128806102
"chr8","chr",128806083,128806103
"chr8","chr",128806088,128806108
"chr8","chr",128806100,128806120
"chr8","chr",128806101,128806121
"chr8","chr",128806107,128806127
"chr8","chr",128806113,128806133
"chr8","chr",128806114,128806134
"chr8","chr",128806115,128806135
"chr8","chr",128806120,128806140
"chr8","chr",128806129,128806149
"chr8","chr",128806130,128806150
"chr8","chr",128806142,128806162
"chr8","chr",128806145,128806165
"chr8","chr",128806153,128806173
"chr8","chr",128806175,128806195
"chr8","chr",128806179,128806199
"chr8","chr",128806182,128806202
"chr8","chr",128806187,128806207
"chr8","chr",128806188,128806208
"chr8","chr",128806189,128806209
"chr8","chr",128806190,128806210
"chr8","chr",128806196,128806216
"chr8","chr",128806201,128806221
"chr8","chr",128806205,128806225
"chr8","chr",128806220,128806240
"chr8","chr",128806221,128806241
"chr8","chr",128806222,128806242
"chr8","chr",128806226,128806246
"chr8","chr",128806240,128806260
"chr8","chr",128806250,128806270
"chr8","chr",128806251,128806271
"chr8","chr",128806268,128806288
"chr8","chr",128806279,128806299
"chr8","chr",128806284,128806304
"chr8","chr",128806289,128806309
"chr8","chr",128806290,128806310
"chr8","chr",128806305,128806325
"chr8","chr",128806306,128806326
"chr8","chr",128806309,128806329
"chr8","chr",128806315,128806335
"chr8","chr",128806322,128806342
"chr8","chr",128806323,128806343
"chr8","chr",128806327,128806347
"chr8","chr",128806342,128806362
"chr8","chr",128806346,128806366
"chr8","chr",128806351,128806371
"chr8","chr",128806352,128806372
"chr8","chr",128806353,128806373
"chr8","chr",128806353,128806373
"chr8","chr",128806357,128806377
"chr8","chr",128806358,128806378
"chr8","chr",128806363,128806383
"chr8","chr",128806373,128806393
"chr8","chr",128806384,128806404
"chr8","chr",128806393,128806413
"chr8","chr",128806404,128806424
"chr8","chr",128806409,128806429
"chr8","chr",128806418,128806438
"chr8","chr",128806419,128806439
"chr8","chr",128806420,128806440
"chr8","chr",128806431,128806451
"chr8","chr",128806436,128806456
"chr8","chr",128806439,128806459
"chr8","chr",128806440,128806460
"chr8","chr",128806440,128806460
"chr8","chr",128806447,128806467
"chr8","chr",128806449,128806469
"chr8","chr",128806450,128806470
"chr8","chr",128806453,128806473
"chr8","chr",128806457,128806477
"chr8","chr",128806458,128806478
"chr8","chr",128806463,128806483
"chr8","chr",128806469,128806489
"chr8","chr",128806477,128806497
"chr8","chr",128806478,128806498
"chr8","chr",128806493,128806513
"chr8","chr",128806497,128806517
"chr8","chr",128806498,128806518
"chr8","chr",128806508,128806528
"chr8","chr",128806509,128806529
"chr8","chr",128806513,128806533
"chr8","chr",128806516,128806536
"chr8","chr",128806519,128806539
"chr8","chr",128806522,128806542
"chr8","chr",128806523,128806543
"chr8","chr",128806524,128806544
"chr8","chr",128806525,128806545
"chr8","chr",128806535,128806555
"chr8","chr",128806536,128806556
"chr8","chr",128806556,128806576
"chr8","chr",128806566,128806586
"chr8","chr",128806582,128806602
"chr8","chr",128806583,128806603
"chr8","chr",128806587,128806607
"chr8","chr",128806588,128806608
"chr8","chr",128806588,128806608
"chr8","chr",128806595,128806615
"chr8","chr",128806599,128806619
"chr8","chr",128806600,128806620
"chr8","chr",128806601,128806621
"chr8","chr",128806602,128806622
"chr8","chr",128806603,128806623
"chr8","chr",128806609,128806629
"chr8","chr",128806611,128806631
"chr8","chr",128806612,128806632
"chr8","chr",128806633,128806653
"chr8","chr",128806651,128806671
"chr8","chr",128806662,128806682
"chr8","chr",128806667,128806687
"chr8","chr",128806670,128806690
"chr8","chr",128806671,128806691
"chr8","chr",128806671,128806691
"chr8","chr",128806676,128806696
"chr8","chr",128806677,128806697
"chr8","chr",128806721,128806741
"chr8","chr",128806722,128806742
"chr8","chr",128806723,128806743
"chr8","chr",128806724,128806744
"chr8","chr",128806730,128806750
"chr8","chr",128806731,128806751
"chr8","chr",128806733,128806753
"chr8","chr",128806734,128806754
"chr8","chr",128806742,128806762
"chr8","chr",128806745,128806765
"chr8","chr",128806761,128806781
"chr8","chr",128806762,128806782
"chr8","chr",128806771,128806791
"chr8","chr",128806772,128806792
"chr8","chr",128806773,128806793
"chr8","chr",128806776,128806796
"chr8","chr",128806780,128806800
"chr8","chr",128806783,128806803
"chr8","chr",128806791,128806811
"chr8","chr",128806792,128806812
"chr8","chr",128806799,128806819
"chr8","chr",128806800,128806820
"chr8","chr",128806804,128806824
"chr8","chr",128806805,128806825
"chr8","chr",128806805,128806825
"chr8","chr",128806818,128806838
"chr8","chr",128806819,128806839
"chr8","chr",128806826,128806846
"chr8","chr",128806845,128806865
"chr8","chr",128806868,128806888
"chr8","chr",128806869,128806889
"chr8","chr",128806877,128806897
"chr8","chr",128806890,128806910
"chr8","chr",128806896,128806916
"chr8","chr",128806897,128806917
"chr8","chr",128806898,128806918
"chr8","chr",128806899,128806919
"chr8","chr",128806905,128806925
"chr8","chr",128806907,128806927
"chr8","chr",128806909,128806929
"chr8","chr",128806914,128806934
"chr8","chr",128806917,128806937
"chr8","chr",128806920,128806940
"chr8","chr",128806933,128806953
"chr8","chr",128806941,128806961
"chr8","chr",128806944,128806964
"chr8","chr",128806945,128806965
"chr8","chr",128806952,128806972
"chr8","chr",128806967,128806987
"chr8","chr",128806976,128806996
"chr8","chr",128806977,128806997
"chr8","chr",128806980,128807000
"chr8","chr",128806990,128807010
"chr8","chr",128807000,128807020
"chr8","chr",128807001,128807021
"chr8","chr",128807002,128807022
"chr8","chr",128807006,128807026
"chr8","chr",128807017,128807037
"chr8","chr",128807018,128807038
"chr8","chr",128807032,128807052
"chr8","chr",128807033,128807053
"chr8","chr",128807037,128807057
"chr8","chr",128807041,128807061
"chr8","chr",128807044,128807064
"chr8","chr",128807049,128807069
"chr8","chr",128807050,128807070
"chr8","chr",128807051,128807071
"chr8","chr",128807058,128807078
"chr8","chr",128807080,128807100
"chr8","chr",128807087,128807107
"chr8","chr",128807114,128807134
"chr8","chr",128807116,128807136
"chr8","chr",128807117,128807137
"chr8","chr",128807124,128807144
"chr8","chr",128807126,128807146
"chr8","chr",128807127,128807147
"chr8","chr",128807128,128807148
"chr8","chr",128807135,128807155
"chr8","chr",128807136,128807156
"chr8","chr",128807167,128807187
"chr8","chr",128807171,128807191
"chr8","chr",128807181,128807201
"chr8","chr",128807185,128807205
"chr8","chr",128807190,128807210
"chr8","chr",128807193,128807213
"chr8","chr",128807211,128807231
"chr8","chr",128807263,128807283
"chr8","chr",128807263,128807283
"chr8","chr",128807264,128807284
"chr8","chr",128807265,128807285
"chr8","chr",128807276,128807296
"chr8","chr",128807284,128807304
"chr8","chr",128807291,128807311
"chr8","chr",128807293,128807313
"chr8","chr",128807305,128807325
"chr8","chr",128807310,128807330
"chr8","chr",128807311,128807331
"chr8","chr",128807312,128807332
"chr8","chr",128807350,128807370
"chr8","chr",128807351,128807371
"chr8","chr",128807354,128807374
"chr8","chr",128807358,128807378
"chr8","chr",128807374,128807394
"chr8","chr",128807375,128807395
"chr8","chr",128807379,128807399
"chr8","chr",128807380,128807400
"chr8","chr",128807386,128807406
"chr8","chr",128807390,128807410
"chr8","chr",128807391,128807411
"chr8","chr",128807393,128807413
"chr8","chr",128807435,128807455
"chr8","chr",128807460,128807480
"chr8","chr",128807483,128807503
"chr8","chr",128807491,128807511
"chr8","chr",128807497,128807517
"chr8","chr",128807498,128807518
"chr8","chr",128807548,128807568
"chr8","chr",128807578,128807598
"chr8","chr",128807620,128807640
"chr8","chr",128807622,128807642
"chr8","chr",128807651,128807671
"chr8","chr",128807658,128807678
"chr8","chr",128807659,128807679
"chr8","chr",128807664,128807684
"chr8","chr",128807709,128807729
"chr8","chr",128807717,128807737
"chr8","chr",128807737,128807757
"chr8","chr",128807744,128807764
"chr8","chr",128807745,128807765
"chr8","chr",128807753,128807773
"chr8","chr",128807759,128807779
"chr8","chr",128807765,128807785
"chr8","chr",128807796,128807816
"chr8","chr",128807816,128807836
"chr8","chr",128807844,128807864
"chr8","chr",128807845,128807865
"chr8","chr",128807846,128807866
"chr8","chr",128807851,128807871
"chr8","chr",128807851,128807871
"chr8","chr",128807853,128807873
"chr8","chr",128807854,128807874
"chr8","chr",128807865,128807885
"chr8","chr",128807869,128807889
"chr8","chr",128807934,128807954
"chr8","chr",128807944,128807964
"chr8","chr",128807945,128807965
"chr8","chr",128807999,128808019
"chr8","chr",128808033,128808053
"chr8","chr",128808052,128808072
"chr8","chr",128808073,128808093
"chr8","chr",128808074,128808094
"chr8","chr",128808075,128808095
"chr8","chr",128808076,128808096
"chr8","chr",128808104,128808124
"chr8","chr",128808112,128808132
"chr8","chr",128808117,128808137
"chr8","chr",128808120,128808140
"chr8","chr",128808121,128808141
"chr8","chr",128808143,128808163
"chr8","chr",128808156,128808176
"chr8","chr",128808160,128808180
"chr8","chr",128808179,128808199
"chr8","chr",128808180,128808200
"chr8","chr",128808193,128808213
"chr8","chr",128808195,128808215
"chr8","chr",128808198,128808218
"chr8","chr",128808211,128808231
"chr8","chr",128808219,128808239
"chr8","chr",128808227,128808247
"chr8","chr",128808232,128808252
"chr8","chr",128808237,128808257
"chr8","chr",128808250,128808270
"chr8","chr",128808263,128808283
"chr8","chr",128808268,128808288
"chr8","chr",128808270,128808290
"chr8","chr",128808271,128808291
"chr8","chr",128808280,128808300
"chr8","chr",128808294,128808314
"chr8","chr",128808295,128808315
"chr8","chr",128808297,128808317
"chr8","chr",128808298,128808318
"chr8","chr",128808306,128808326
"chr8","chr",128808307,128808327
"chr8","chr",128808308,128808328
"chr8","chr",128808310,128808330
"chr8","chr",128808338,128808358
"chr8","chr",128808339,128808359
"chr8","chr",128808345,128808365
"chr8","chr",128808346,128808366
"chr8","chr",128808352,128808372
"chr8","chr",128808356,128808376
"chr8","chr",128808357,128808377
"chr8","chr",128808394,128808414
"chr8","chr",128808422,128808442
"chr8","chr",128808526,128808546
"chr8","chr",128808551,128808571
"chr8","chr",128808552,128808572
"chr8","chr",128808553,128808573
"chr8","chr",128808558,128808578
"chr8","chr",128808561,128808581
"chr8","chr",128808617,128808637
"chr8","chr",128808618,128808638
"chr8","chr",128808619,128808639
"chr8","chr",128808641,128808661
"chr8","chr",128808642,128808662
"chr8","chr",128808643,128808663
"chr8","chr",128808653,128808673
"chr8","chr",128808674,128808694
"chr8","chr",128808692,128808712
"chr8","chr",128808693,128808713
"chr8","chr",128808732,128808752
"chr8","chr",128808735,128808755
"chr8","chr",128808738,128808758
"chr8","chr",128808740,128808760
"chr8","chr",128808741,128808761
"chr8","chr",128808744,128808764
"chr8","chr",128808751,128808771
"chr8","chr",128808773,128808793
"chr8","chr",128808774,128808794
"chr8","chr",128808779,128808799
"chr8","chr",128808794,128808814
"chr8","chr",128808795,128808815
"chr8","chr",128808800,128808820
"chr8","chr",128808807,128808827
"chr8","chr",128808809,128808829
"chr8","chr",128808811,128808831
"chr8","chr",128808812,128808832
"chr8","chr",128808833,128808853
"chr8","chr",128808854,128808874
"chr8","chr",128808871,128808891
"chr8","chr",128808881,128808901
"chr8","chr",128808884,128808904
"chr8","chr",128808887,128808907
"chr8","chr",128808888,128808908
"chr8","chr",128808899,128808919
"chr8","chr",128808901,128808921
"chr8","chr",128808902,128808922
"chr8","chr",128808911,128808931
"chr8","chr",128808912,128808932
"chr8","chr",128808913,128808933
"chr8","chr",128808914,128808934
"chr8","chr",128808930,128808950
"chr8","chr",128808941,128808961
"chr8","chr",128808947,128808967
"chr8","chr",128808955,128808975
"chr8","chr",128808960,128808980
"chr8","chr",128808963,128808983
"chr8","chr",128808966,128808986
"chr8","chr",128808968,128808988
"chr8","chr",128808970,128808990
"chr8","chr",128808981,128809001
"chr8","chr",128808996,128809016
"chr8","chr",128809012,128809032
"chr8","chr",128809031,128809051
"chr8","chr",128809040,128809060
"chr8","chr",128809041,128809061
"chr8","chr",128809075,128809095
"chr8","chr",128809384,128809404
"chr8","chr",128809390,128809410
"chr8","chr",128809548,128809568
"chr8","chr",128809597,128809617
"chr8","chr",128809639,128809659
"chr8","chr",128809640,128809660
"chr8","chr",128809641,128809661
"chr8","chr",128809642,128809662
"chr8","chr",128809643,128809663
"chr8","chr",128809646,128809666
"chr8","chr",128809647,128809667
"chr8","chr",128809648,128809668
"chr8","chr",128809651,128809671
"chr8","chr",128809652,128809672
"chr8","chr",128809660,128809680
"chr8","chr",128809661,128809681
"chr8","chr",128809665,128809685
"chr8","chr",128809668,128809688
"chr8","chr",128809669,128809689
"chr8","chr",128809670,128809690
"chr8","chr",128809679,128809699
"chr8","chr",128809680,128809700
"chr8","chr",128809688,128809708
"chr8","chr",128809698,128809718
"chr8","chr",128809715,128809735
"chr8","chr",128809725,128809745
"chr8","chr",128809734,128809754
"chr8","chr",128809760,128809780
"chr8","chr",128809768,128809788
"chr8","chr",128809793,128809813
"chr8","chr",128809797,128809817
"chr8","chr",128809801,128809821
"chr8","chr",128809812,128809832
"chr8","chr",128809842,128809862
"chr8","chr",128809854,128809874
"chr8","chr",128809905,128809925
"chr8","chr",128809962,128809982
"chr8","chr",128809963,128809983
"chr8","chr",128809971,128809991
"chr8","chr",128809972,128809992
"chr8","chr",128809990,128810010
"chr8","chr",128810014,128810034
"chr8","chr",128810136,128810156
"chr8","chr",128810150,128810170
"chr8","chr",128810153,128810173
"chr8","chr",128810174,128810194
"chr8","chr",128810201,128810221
"chr8","chr",128810218,128810238
"chr8","chr",128810227,128810247
"chr8","chr",128810244,128810264
"chr8","chr",128810245,128810265
"chr8","chr",128810249,128810269
"chr8","chr",128810563,128810583
"chr8","chr",128810574,128810594
"chr8","chr",128810581,128810601
"chr8","chr",128810582,128810602
"chr8","chr",128810583,128810603
"chr8","chr",128810589,128810609
"chr8","chr",128810614,128810634
"chr8","chr",128810616,128810636
"chr8","chr",128810617,128810637
"chr8","chr",128810620,128810640
"chr8","chr",128810621,128810641
"chr8","chr",128810626,128810646
"chr8","chr",128810675,128810695
"chr8","chr",128810687,128810707
"chr8","chr",128810691,128810711
"chr8","chr",128810695,128810715
"chr8","chr",128810705,128810725
"chr8","chr",128810706,128810726
"chr8","chr",128810707,128810727
"chr8","chr",128810715,128810735
"chr8","chr",128810722,128810742
"chr8","chr",128810727,128810747
"chr8","chr",128810728,128810748
"chr8","chr",128810733,128810753
"chr8","chr",128810740,128810760
"chr8","chr",128810741,128810761
"chr8","chr",128810749,128810769
"chr8","chr",128810750,128810770
"chr8","chr",128810756,128810776
"chr8","chr",128810757,128810777
"chr8","chr",128810757,128810777
"chr8","chr",128810762,128810782
"chr8","chr",128810763,128810783
"chr8","chr",128810801,128810821
"chr8","chr",128810805,128810825
"chr8","chr",128810806,128810826
"chr8","chr",128810814,128810834
"chr8","chr",128810815,128810835
"chr8","chr",128811118,128811138
"chr8","chr",128811152,128811172
"chr8","chr",128811163,128811183
"chr8","chr",128811174,128811194
"chr8","chr",128811201,128811221
"chr8","chr",128811209,128811229
"chr8","chr",128811261,128811281
"chr8","chr",128811267,128811287
"chr8","chr",128811417,128811437
"chr8","chr",128811431,128811451
"chr8","chr",128811459,128811479
"chr8","chr",128811469,128811489
"chr8","chr",128811470,128811490
"chr8","chr",128811479,128811499
"chr8","chr",128811480,128811500
"chr8","chr",128811506,128811526
"chr8","chr",128811511,128811531
"chr8","chr",128811674,128811694
"chr8","chr",128811732,128811752
"chr8","chr",128811737,128811757
"chr8","chr",128811743,128811763
"chr8","chr",128811744,128811764
"chr8","chr",128811745,128811765
"chr8","chr",128811746,128811766
"chr8","chr",128811759,128811779
"chr8","chr",128811760,128811780
"chr8","chr",128811777,128811797
"chr8","chr",128811784,128811804
"chr8","chr",128811802,128811822
"chr8","chr",128811805,128811825
"chr8","chr",128811812,128811832
"chr8","chr",128811813,128811833
"chr8","chr",128811824,128811844
"chr8","chr",128811845,128811865
"chr8","chr",128811942,128811962
"chr8","chr",128811948,128811968
"chr8","chr",128811954,128811974
"chr8","chr",128811955,128811975
"chr8","chr",128811975,128811995
"chr8","chr",128811981,128812001
"chr8","chr",128812027,128812047
"chr8","chr",128812047,128812067
"chr8","chr",128812050,128812070
"chr8","chr",128812063,128812083
"chr8","chr",128812094,128812114
"chr8","chr",128812103,128812123
"chr8","chr",128812141,128812161
"chr8","chr",128812161,128812181
"chr8","chr",128812162,128812182
"chr8","chr",128812191,128812211
"chr8","chr",128812192,128812212
"chr8","chr",128812199,128812219
"chr8","chr",128812203,128812223
"chr8","chr",128812208,128812228
"chr8","chr",128812217,128812237
"chr8","chr",128812218,128812238
"chr8","chr",128812229,128812249
"chr8","chr",128812248,128812268
"chr8","chr",128812249,128812269
"chr8","chr",128812266,128812286
"chr8","chr",128812295,128812315
"chr8","chr",128812296,128812316
"chr8","chr",128812297,128812317
"chr8","chr",128812297,128812317
"chr8","chr",128812300,128812320
"chr8","chr",128812303,128812323
"chr8","chr",128812322,128812342
"chr8","chr",128812323,128812343
"chr8","chr",128812327,128812347
"chr8","chr",128812338,128812358
"chr8","chr",128812339,128812359
"chr8","chr",128812342,128812362
"chr8","chr",128812343,128812363
"chr8","chr",128812361,128812381
"chr8","chr",128812463,128812483
"chr8","chr",128812469,128812489
"chr8","chr",128812470,128812490
"chr8","chr",128812477,128812497
"chr8","chr",128812515,128812535
"chr8","chr",128812541,128812561
"chr8","chr",128812543,128812563
"chr8","chr",128812544,128812564
"chr8","chr",128812593,128812613
"chr8","chr",128812593,128812613
"chr8","chr",128812594,128812614
"chr8","chr",128812597,128812617
"chr8","chr",128812610,128812630
"chr8","chr",128812611,128812631
"chr8","chr",128812611,128812631
"chr8","chr",128812612,128812632
"chr8","chr",128812616,128812636
"chr8","chr",128812620,128812640
"chr8","chr",128812637,128812657
"chr8","chr",128812638,128812658
"chr8","chr",128812639,128812659
"chr8","chr",128812640,128812660
"chr8","chr",128812647,128812667
"chr8","chr",128812648,128812668
"chr8","chr",128812649,128812669
"chr8","chr",128812651,128812671
"chr8","chr",128812660,128812680
"chr8","chr",128812692,128812712
"chr8","chr",128812698,128812718
"chr8","chr",128812712,128812732
"chr8","chr",128812713,128812733
"chr8","chr",128812714,128812734
"chr8","chr",128812718,128812738
"chr8","chr",128812719,128812739
"chr8","chr",128812720,128812740
"chr8","chr",128812727,128812747
"chr8","chr",128812755,128812775
"chr8","chr",128812756,128812776
"chr8","chr",128812757,128812777
"chr8","chr",128812807,128812827
"chr8","chr",128812848,128812868
"chr8","chr",128812859,128812879
"chr8","chr",128812892,128812912
"chr8","chr",128812901,128812921
"chr8","chr",128812919,128812939
"chr8","chr",128812933,128812953
"chr8","chr",128812946,128812966
"chr8","chr",128812975,128812995
"chr8","chr",128812978,128812998
"chr8","chr",128812988,128813008
"chr8","chr",128813023,128813043
"chr8","chr",128813032,128813052
"chr8","chr",128813033,128813053
"chr8","chr",128813034,128813054
"chr8","chr",128813048,128813068
"chr8","chr",128813071,128813091
"chr8","chr",128813108,128813128
"chr8","chr",128813109,128813129
"chr8","chr",128813115,128813135
"chr8","chr",128813124,128813144
"chr8","chr",128813125,128813145
"chr8","chr",128813136,128813156
"chr8","chr",128813139,128813159
"chr8","chr",128813140,128813160
"chr8","chr",128813141,128813161
"chr8","chr",128813145,128813165
"chr8","chr",128813185,128813205
"chr8","chr",128813186,128813206
"chr8","chr",128813190,128813210
"chr8","chr",128813196,128813216
"chr8","chr",128813198,128813218
"chr8","chr",128813218,128813238
"chr8","chr",128813230,128813250
"chr8","chr",128813231,128813251
"chr8","chr",128813232,128813252
"chr8","chr",128813236,128813256
"chr8","chr",128813239,128813259
"chr8","chr",128813241,128813261
"chr8","chr",128813242,128813262
"chr8","chr",128813245,128813265
"chr8","chr",128813250,128813270
"chr8","chr",128813256,128813276
"chr8","chr",128813257,128813277
"chr8","chr",128813267,128813287
"chr8","chr",128813274,128813294
"chr8","chr",128813280,128813300
"chr8","chr",128813298,128813318
"chr8","chr",128813299,128813319
"chr8","chr",128813300,128813320
"chr8","chr",128813316,128813336
"chr8","chr",128813336,128813356
"chr8","chr",128813385,128813405
"chr8","chr",128813386,128813406
"chr8","chr",128813402,128813422
"chr8","chr",128813403,128813423
"chr8","chr",128813408,128813428
"chr8","chr",128813420,128813440
"chr8","chr",128813433,128813453
"chr8","chr",128813452,128813472
"chr8","chr",128813470,128813490
"chr8","chr",128813807,128813827
"chr8","chr",128813857,128813877
"chr8","chr",128813858,128813878
"chr8","chr",128813863,128813883
"chr8","chr",128813878,128813898
"chr8","chr",128813908,128813928
"chr8","chr",128813914,128813934
"chr8","chr",128813918,128813938
"chr8","chr",128813929,128813949
"chr8","chr",128813931,128813951
"chr8","chr",128813932,128813952
"chr8","chr",128813935,128813955
"chr8","chr",128813940,128813960
